"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"418964721308426240","Fri Jan 03 04:39:08 +0000 2014","0","Ini Dia Motor Listrik Terbaik 2013 http://t.co/ooKt9cp5az (HalloRiau)","418964721308426240","","","in","","0","0","1","https://x.com/undefined/status/418964721308426240","172425532",
"418730773571592192","Thu Jan 02 13:09:30 +0000 2014","3","Motor Listrik Terbaik Tahun 2013 http://t.co/9xgcpsY9nU via @detikoto","418730773571592192","","","in","","0","0","19","https://x.com/undefined/status/418730773571592192","69183155",
"418721592810565632","Thu Jan 02 12:33:01 +0000 2014","1","Motor Listrik Terbaik Tahun 2013 http://t.co/OANuNkQZtQ","418721592810565632","","","in","","0","0","6","https://x.com/undefined/status/418721592810565632","80543284",
"418607842363731969","Thu Jan 02 05:01:01 +0000 2014","0","Mau Bayar Listrik?Bayar Kode Booking Pesawat?Pesan Tiket Kereta Api?Bahkan mw bayar cicilan motor?Ke Alfamidi Lawson &amp; Alfaexpress aja :D","418607842363731969","","","in","","0","0","1","https://x.com/undefined/status/418607842363731969","289267785",
"417128256975159297","Sun Dec 29 03:01:40 +0000 2013","0","Mahasiswa D3 Teknik Mesin ITS menciptakan 2 sepeda motor ramah lingkungan yang berbahan bakar gas &amp; listrik. http://t.co/aA3SS0nbUZ #InfoSby","417128256975159297","","","in","","0","0","23","https://x.com/undefined/status/417128256975159297","100712680",
"416206478651842560","Thu Dec 26 13:58:51 +0000 2013","0","Bantu om LHI &gt; @asopfian: Ban motor gw kempes om minta di RT @fadjroeL: Bantu om LHI #eh @pln_123 RT @pkspiyungan: Listrik mati saudara2","416206478651842560","","","in","","0","0","0","https://x.com/undefined/status/416206478651842560","18158130",
"414071378799640577","Fri Dec 20 16:34:44 +0000 2013","0","Sebelum tidur harap periksa kembali pagar motor jendela pintu listrik kompor dll. Waspada pencurian &amp; kebakaran. Selamat beristirahat!","414071378799640577","","","in","","0","0","3","https://x.com/undefined/status/414071378799640577","445183062",
"413263189782966272","Wed Dec 18 11:03:17 +0000 2013","0","Pengemudi Innova Penabrak Gardu Listrik dan Motor Diduga Hilang Kendali http://t.co/xeEBNdIg4m","413263189782966272","","","in","","0","0","0","https://x.com/undefined/status/413263189782966272","154102750",
"413122018133823489","Wed Dec 18 01:42:19 +0000 2013","0","Mahasiswa ITS Ciptakan Sepeda Motor Gas dan Listrik http://t.co/f7tQU6J8OR","413122018133823489","","","in","","0","0","0","https://x.com/undefined/status/413122018133823489","306613537",
"412986949696122880","Tue Dec 17 16:45:36 +0000 2013","1","Innova Tabrak Gardu Listrik dan 3 Motor di Ciledug Raya http://t.co/K0jl7f5E21","412986949696122880","","","in","","0","1","8","https://x.com/undefined/status/412986949696122880","154102750",
"412978437863665664","Tue Dec 17 16:11:47 +0000 2013","0","Tribun Jakarta Sebelum Seruduk Pengendara Motor Innova Tabrak Gardu Listrik Hingga Mel... http://t.co/vXLSQuLdV7 http://t.co/GxdpCGgad9","412978437863665664","","","in","","0","0","0","https://x.com/undefined/status/412978437863665664","124171593",
"412971800323043328","Tue Dec 17 15:45:24 +0000 2013","0","Sebelum Seruduk Pengendara Motor Innova Tabrak Gardu Listrik Hingga Meledak - Tribun Jakarta http://t.co/mQ5cP6rir3 via @tribunnews","412971800323043328","","","in","","0","0","8","https://x.com/undefined/status/412971800323043328","124171593",
"412518727989485568","Mon Dec 16 09:45:03 +0000 2013","0","Mahasiswa ITS Ciptakan Sepeda Motor Gas dan Listrik http://t.co/f7tQU6J8OR","412518727989485568","","","in","","0","0","3","https://x.com/undefined/status/412518727989485568","306613537",
"412507568142319616","Mon Dec 16 09:00:42 +0000 2013","0","Mahasiswa ITS Ciptakan Sepeda Motor Gas dan Listrik http://t.co/ilocM1Lbab","412507568142319616","","","in","","0","0","4","https://x.com/undefined/status/412507568142319616","306613537",
"412395222404841473","Mon Dec 16 01:34:17 +0000 2013","0","Repotnya Daus Mini saat mengasuh anaknya serta kisah Daus Mini dengan motor listrik kesayanganya selengkapnya di SILET pkl 11.00 wib","412395222404841473","","","in","","0","3","9","https://x.com/undefined/status/412395222404841473","372106351",
"411873321291354112","Sat Dec 14 15:00:26 +0000 2013","0","Mahasiswa ITS Ciptakan Sepeda Motor Gas dan Listrik http://t.co/zGtQNOsa3X","411873321291354112","","","in","","0","1","8","https://x.com/undefined/status/411873321291354112","306613537",
"411782905237876736","Sat Dec 14 09:01:09 +0000 2013","0","Mahasiswa ITS Ciptakan Sepeda Motor Gas dan Listrik http://t.co/8wRssM51bz","411782905237876736","","","in","","0","0","6","https://x.com/undefined/status/411782905237876736","306613537",
"411675180734246912","Sat Dec 14 01:53:06 +0000 2013","0","Voxan Wattman - Jawara Motor Listrik Asal Perancis http://t.co/rMynulcpO2 via @TalkMen_com","411675180734246912","","","in","","0","0","0","https://x.com/undefined/status/411675180734246912","17588443",
"411616757808656384","Fri Dec 13 22:00:57 +0000 2013","0","New Post: Mahasiswa ITS Ciptakan Sepeda Motor Gas dan Listrik http://t.co/Gj5CvA65zA","411616757808656384","","","in","","0","0","2","https://x.com/undefined/status/411616757808656384","306613537",
"411483033993084928","Fri Dec 13 13:09:34 +0000 2013","0","#ITSnet Mahasiswa ITS Ciptakan Sepeda Motor Gas dan Listrik http://t.co/xoNUSH9SrX","411483033993084928","","","in","","0","0","3","https://x.com/undefined/status/411483033993084928","306613537",
"411481265515548672","Fri Dec 13 13:02:33 +0000 2013","0","Mahasiswa ITS Ciptakan Sepeda Motor Gas dan Listrik http://t.co/UjRFvOuYE1 #itsnet","411481265515548672","","","in","","0","0","5","https://x.com/undefined/status/411481265515548672","306613537",
"411480857732321280","Fri Dec 13 13:00:56 +0000 2013","0","Mahasiswa ITS Ciptakan Sepeda Motor Gas dan Listrik http://t.co/IYyaX9lVGF","411480857732321280","","","in","","0","0","6","https://x.com/undefined/status/411480857732321280","306613537",
"411425613397102592","Fri Dec 13 09:21:24 +0000 2013","0","Mahasiswa ITS menciptakan sepeda motor ramah lingkungan berbahan bakar gas dan listrik. http://t.co/dNHaipWc3W #InfoSby","411425613397102592","","","in","","0","1","19","https://x.com/undefined/status/411425613397102592","100712680",
"397753501301743616","Tue Nov 05 15:53:19 +0000 2013","0","Sebelum tidur harap periksa kembali pagar motor jendela pintu listrik kompor dll. Waspada pencurian &amp; kebakaran. Selamat beristirahat!","397753501301743616","","","in","","0","0","3","https://x.com/undefined/status/397753501301743616","445183062",
"396444324679782400","Sat Nov 02 01:11:07 +0000 2013","0","Ford Motor Tarik 2.618 Sedan Focus Tenaga Listrik http://t.co/aoPZwpyXzp","396444324679782400","","","in","","0","0","0","https://x.com/undefined/status/396444324679782400","118646322",
"395410346241835008","Wed Oct 30 04:42:27 +0000 2013","1","Pohon Tumbang Rusak Motor dan Putuskan Kabel Listrik http://t.co/MtNNwOWumq","395410346241835008","","","in","","0","0","6","https://x.com/undefined/status/395410346241835008","57261519",
"395211751286784000","Tue Oct 29 15:33:18 +0000 2013","0","Sebelum tidur harap periksa kembali pagar motor jendela pintu listrik kompor dll. Waspada pencurian &amp; kebakaran. Selamat beristirahat!","395211751286784000","","","in","","0","0","6","https://x.com/undefined/status/395211751286784000","445183062",
"394378120590942208","Sun Oct 27 08:20:45 +0000 2013","0","15.17: Kecelakaan pengendara motor menabrak tiang listrik di jln Latumeten Grogol dekat Season City korban meninggal dilokasi |(P.Yanto)","394378120590942208","","","in","","0","0","1","https://x.com/undefined/status/394378120590942208","121640063",
"393405614593818624","Thu Oct 24 15:56:22 +0000 2013","0","Sebelum tidur harap periksa kembali pagar motor jendela pintu listrik kompor dll. Waspada pencurian &amp; kebakaran. Selamat beristirahat!","393405614593818624","","","in","","0","0","7","https://x.com/undefined/status/393405614593818624","445183062",
"393229249123205120","Thu Oct 24 04:15:33 +0000 2013","0","2. Amati pula kondisi kaca saat naik turun. Jika lambat naik bisa jadi motor listrik pemutar engkol lemah. #DaihatsuTips","393229249123205120","","","in","","0","0","3","https://x.com/undefined/status/393229249123205120","86864472",
"392788418825965569","Tue Oct 22 23:03:51 +0000 2013","1","Motor Listrik ini Mampu Dipacu hingga 240 Km/Jam http://t.co/SQu1mYvLGE","392788418825965569","","","in","","0","3","21","https://x.com/undefined/status/392788418825965569","57261519",
"392674786209316864","Tue Oct 22 15:32:19 +0000 2013","0","Sebelum tidur harap periksa kembali pagar motor jendela pintu listrik kompor dll. Waspada pencurian &amp; kebakaran. Selamat beristirahat!","392674786209316864","","","in","","0","0","1","https://x.com/undefined/status/392674786209316864","445183062",
"392218711844593664","Mon Oct 21 09:20:02 +0000 2013","0","Ngebut naik motor pelajar tabrak tiang listrik sampai tewas http://t.co/P0bMMlliHI #Peristiwa","392218711844593664","","","in","","0","0","0","https://x.com/undefined/status/392218711844593664","456426648",
"391778636572786689","Sun Oct 20 04:11:20 +0000 2013","0","#EkspedisiSabangMerauke: Tidak ada polusi udara dan suara di Agats karena hanya ada sepeda motor listrik. #Agats","391778636572786689","","","in","","0","0","2","https://x.com/undefined/status/391778636572786689","255866913",
"391755644778196993","Sun Oct 20 02:39:58 +0000 2013","0","#EkspedisiSabangMerauke: Keberadaan sepeda motor listrik baru sekitar 2 tahun yang lalu. #Agats","391755644778196993","","","in","","0","0","3","https://x.com/undefined/status/391755644778196993","255866913",
"391751352583348224","Sun Oct 20 02:22:55 +0000 2013","1","#EkspedisiSabangMerauke: Keberadaan sepeda motor listrik di Agats Kabupaten Asmat baru sekitar 2 tahun yang lalu. #Agats","391751352583348224","","","in","","0","1","0","https://x.com/undefined/status/391751352583348224","255866913",
"391719251301498881","Sun Oct 20 00:15:21 +0000 2013","0","#EkspedisiSabangMerauke : Untuk aktivitas bepergian warga Asmat menggunakan sepeda dan motor listrik. #Asmat","391719251301498881","","","in","","0","0","3","https://x.com/undefined/status/391719251301498881","255866913",
"390446846784454656","Wed Oct 16 11:59:17 +0000 2013","0","Motor Listrik yang Lebih Murah dari Harley Davidson http://t.co/K7YGwbHbEl","390446846784454656","","","in","","0","0","3","https://x.com/undefined/status/390446846784454656","36904795",
"389402383077216256","Sun Oct 13 14:48:57 +0000 2013","1","Sebelum tidur harap periksa kembali pagar motor jendela pintu listrik kompor dll. Waspada pencurian &amp; kebakaran. Selamat beristirahat!","389402383077216256","","","in","","0","0","8","https://x.com/undefined/status/389402383077216256","445183062",
"388684112648601600","Fri Oct 11 15:14:48 +0000 2013","0","Sebelum tidur harap periksa kembali pagar motor jendela pintu listrik kompor dll. Waspada pencurian &amp; kebakaran. Selamat beristirahat!","388684112648601600","","","in","","0","0","7","https://x.com/undefined/status/388684112648601600","445183062",
"388551594041540608","Fri Oct 11 06:28:13 +0000 2013","2","Ini 3 Model Motor Listrik Trail Terbaru http://t.co/n1vhxUuml0 via @detikoto","388551594041540608","","","in","","0","0","16","https://x.com/undefined/status/388551594041540608","69183155",
"388548252087222272","Fri Oct 11 06:14:56 +0000 2013","1","Ini 3 Model Motor Listrik Trail Terbaru http://t.co/Mpcm33orD6","388548252087222272","","","in","","0","0","0","https://x.com/undefined/status/388548252087222272","80543284",
"388343217826963456","Thu Oct 10 16:40:12 +0000 2013","0","Kepolisian Los Angeles sedang menguji coba motor listrik untuk motor operasional mereka. Seperti apa? http://t.co/K7YGwbHbEl","388343217826963456","","","in","","0","0","2","https://x.com/undefined/status/388343217826963456","36904795",
"388238449276239872","Thu Oct 10 09:43:54 +0000 2013","0","Los Angeles Police Department (LAPD) sedang menguji coba dua tipe sepeda motor listrik. http://t.co/K7YGwbHbEl","388238449276239872","","","in","","0","0","1","https://x.com/undefined/status/388238449276239872","36904795",
"388162019267854336","Thu Oct 10 04:40:11 +0000 2013","1","Motor listrik yg lebih murah daripada Harley Davidson? Cara baru berkendara Hijau http://t.co/K7YGwbHbEl","388162019267854336","","","in","","0","1","6","https://x.com/undefined/status/388162019267854336","36904795",
"387608414945148928","Tue Oct 08 16:00:22 +0000 2013","0","Sebelum tidur harap periksa kembali pagar motor jendela pintu listrik kompor dll. Waspada pencurian &amp; kebakaran. Selamat beristirahat!","387608414945148928","","","in","","0","0","5","https://x.com/undefined/status/387608414945148928","445183062",
"387241743805976576","Mon Oct 07 15:43:20 +0000 2013","0","Sebelum tidur harap periksa kembali pagar motor jendela pintu listrik kompor dll. Waspada pencurian &amp; kebakaran. Selamat beristirahat!","387241743805976576","","","in","","0","2","7","https://x.com/undefined/status/387241743805976576","445183062",
"387119474932850688","Mon Oct 07 07:37:29 +0000 2013","2","Ini Motor Listrik Pengaman APEC 2013 http://t.co/deqCe7MZ69","387119474932850688","","","in","","0","1","11","https://x.com/undefined/status/387119474932850688","57261519",
"387110251503169536","Mon Oct 07 07:00:50 +0000 2013","0","METRO TV NEWS | LIPSUS APEC 2013 - Ini Motor Listrik Pengaman APEC 2013 http://t.co/EYJBjD0p37","387110251503169536","","","in","","0","0","1","https://x.com/undefined/status/387110251503169536","57261519",
"386877207680782336","Sun Oct 06 15:34:48 +0000 2013","0","Sebelum tidur harap periksa kembali pagar motor jendela pintu listrik kompor dll. Waspada pencurian &amp; kebakaran. Selamat beristirahat!","386877207680782336","","","in","","0","0","12","https://x.com/undefined/status/386877207680782336","445183062",
"385829090105651200","Thu Oct 03 18:09:58 +0000 2013","0","Sebelum tidur harap periksa kembali pagar motor jendela pintu listrik kompor dll. Waspada pencurian &amp; kebakaran. Selamat beristirahat!","385829090105651200","","","in","","0","0","4","https://x.com/undefined/status/385829090105651200","445183062",
"385062120963837952","Tue Oct 01 15:22:18 +0000 2013","0","disini ada listrik sinyal 3G+ toko setara indomaret ada amoy pulau babi motor tanpa helm 3 mobil taman wifi jembatan cinta dll :)))","385062120963837952","","","in","","0","0","2","https://x.com/undefined/status/385062120963837952","46058909",
"385040848024399872","Tue Oct 01 13:57:46 +0000 2013","0","Sebelum tidur harap periksa kembali pagar motor jendela pintu listrik kompor dll. Waspada pencurian &amp; kebakaran. Selamat beristirahat!","385040848024399872","","","in","","0","0","5","https://x.com/undefined/status/385040848024399872","445183062",
"384350998006755328","Sun Sep 29 16:16:33 +0000 2013","0","Sebelum tidur harap periksa kembali pagar motor jendela pintu listrik kompor dll. Waspada pencurian &amp; kebakaran. Selamat beristirahat!","384350998006755328","","","in","","0","0","3","https://x.com/undefined/status/384350998006755328","445183062",
"384190313750745088","Sun Sep 29 05:38:03 +0000 2013","1","Siang LOLs.. Udah pada gajian? Jangan lupa bayar kontrakan listrik air cicilan motor pulsa utang sm bon di warteg.","384190313750745088","","","in","","0","13","22","https://x.com/undefined/status/384190313750745088","191798619",
"382536004055216128","Tue Sep 24 16:04:25 +0000 2013","0","Sebelum tidur harap periksa kembali pagar motor jendela pintu listrik kompor dll. Waspada pencurian &amp; kebakaran. Selamat beristirahat!","382536004055216128","","","in","","0","0","1","https://x.com/undefined/status/382536004055216128","445183062",
"381800605376716800","Sun Sep 22 15:22:12 +0000 2013","0","Sebelum tidur harap periksa kembali pagar motor jendela pintu listrik kompor dll. Waspada pencurian &amp; kebakaran. Selamat beristirahat!","381800605376716800","","","in","","0","0","4","https://x.com/undefined/status/381800605376716800","445183062",
"381418699581698048","Sat Sep 21 14:04:39 +0000 2013","0","21.04: Pohon tumbang menimpa kabel listrik di Rt01/Rw06 Ds Jampang Kec Kemang Kab Bogor Jabar belakang showroom motor Yamaha | (P. Iwan)","381418699581698048","","","in","","0","0","0","https://x.com/undefined/status/381418699581698048","121640063",
"380364461036429313","Wed Sep 18 16:15:29 +0000 2013","0","Sebelum tidur harap periksa kembali pagar motor jendela pintu listrik kompor dll. Waspada pencurian &amp; kebakaran. Selamat beristirahat!","380364461036429313","","","in","","0","2","1","https://x.com/undefined/status/380364461036429313","445183062",
"379652823211732992","Mon Sep 16 17:07:41 +0000 2013","0","Sebelum tidur harap periksa kembali pagar motor jendela pintu listrik kompor dll. Waspada pencurian &amp; kebakaran. Selamat beristirahat!","379652823211732992","","","in","","0","0","1","https://x.com/undefined/status/379652823211732992","445183062",
"379297545739964416","Sun Sep 15 17:35:56 +0000 2013","0","Sebelum tidur harap periksa kembali pagar motor jendela pintu listrik kompor dll. Waspada pencurian &amp; kebakaran. Selamat beristirahat!","379297545739964416","","","in","","0","0","3","https://x.com/undefined/status/379297545739964416","445183062",
"378530571661496320","Fri Sep 13 14:48:15 +0000 2013","0","Sebelum tidur harap periksa kembali pagar motor jendela pintu listrik kompor dll. Waspada pencurian &amp; kebakaran. Selamat beristirahat!","378530571661496320","","","in","","0","0","7","https://x.com/undefined/status/378530571661496320","445183062",
"378415315971235840","Fri Sep 13 07:10:16 +0000 2013","1","2. Hindari banjir. Motor listrik dipasang langsung pada as setir bisa rusak jika terendam air.","378415315971235840","","","in","","0","0","4","https://x.com/undefined/status/378415315971235840","86864472",
"378162211589349377","Thu Sep 12 14:24:31 +0000 2013","0","FOTO: Mobil Listrik yang Hadir di Frankfurt Motor Show http://t.co/FWJOg1NR3S","378162211589349377","","","de","","0","1","0","https://x.com/undefined/status/378162211589349377","18129942",
"377093017624006656","Mon Sep 09 15:35:56 +0000 2013","0","Sebelum tidur harap periksa kembali pagar motor jendela pintu listrik kompor dll. Waspada pencurian &amp; kebakaran. Selamat beristirahat!","377093017624006656","","","in","","0","0","4","https://x.com/undefined/status/377093017624006656","445183062",
"375653527940395009","Thu Sep 05 16:15:55 +0000 2013","0","Sebelum tidur harap periksa kembali pagar motor jendela pintu listrik kompor dll. Waspada pencurian &amp; kebakaran. Selamat beristirahat!","375653527940395009","","","in","","0","0","3","https://x.com/undefined/status/375653527940395009","445183062",
"375634413821775872","Thu Sep 05 14:59:57 +0000 2013","0","[Tanya] beli motor sepeda (sepeda listrik) dimana ya di Pekanbaru. Makasih. - @ikarrd","375634413821775872","","","in","","0","2","0","https://x.com/undefined/status/375634413821775872","168590064",
"375278474610483200","Wed Sep 04 15:25:35 +0000 2013","0","22.23: Macet imbas Pengendara spd motor menabrak tiang listrik di TL Kelapa Dua Jl. Raya Panjang dari arah Permata Hijau ke Joglo Jakbar.","375278474610483200","","","in","","0","1","0","https://x.com/undefined/status/375278474610483200","121640063",
"375268814302113792","Wed Sep 04 14:47:12 +0000 2013","0","21.46: Pengendara spd motor menabrak tiang listrik di TL Kelapa Dua Jl. Raya Panjang dari arah Permata Hijau ke Joglo Jakbar (P. Gufron)","375268814302113792","","","in","","0","0","1","https://x.com/undefined/status/375268814302113792","121640063",
"375123527373828096","Wed Sep 04 05:09:53 +0000 2013","4","Harley Ingin Motor Kecil dan Motor Listrik http://t.co/9Dv5gk9HN0 via @detikoto","375123527373828096","","","in","","0","0","13","https://x.com/undefined/status/375123527373828096","69183155",
"375114834984972288","Wed Sep 04 04:35:20 +0000 2013","1","Harley Ingin Motor Kecil dan Motor Listrik http://t.co/EMCIbfbFvV","375114834984972288","","","in","","0","0","2","https://x.com/undefined/status/375114834984972288","80543284",
"375111248855040000","Wed Sep 04 04:21:05 +0000 2013","0","Syarat mudah proses cepat. Cukup KTP KK dan Rek Listrik sudah bisa bawa motor Yamaha. Ayoo ke @rapak_motor KM 01","375111248855040000","","","in","","0","0","0","https://x.com/undefined/status/375111248855040000","389557442",
"374929201175883776","Tue Sep 03 16:17:42 +0000 2013","1","Sebelum tidur harap periksa kembali pagar motor jendela pintu listrik kompor dll. Waspada pencurian &amp; kebakaran. Selamat beristirahat!","374929201175883776","","","in","","0","1","4","https://x.com/undefined/status/374929201175883776","445183062",
"374861274988830720","Tue Sep 03 11:47:47 +0000 2013","0","Harley Davidson Motor Listrik Akan Segera Hadir http://t.co/0VMGIG4JJb","374861274988830720","","","in","","0","0","1","https://x.com/undefined/status/374861274988830720","17588443",
"374748748477235200","Tue Sep 03 04:20:38 +0000 2013","0","Syarat mudah proses cepat. Cukup KTP KK dan Rek Listrik sudah bisa bawa motor Yamaha. Ayoo ke @rapak_motor KM 01","374748748477235200","","","in","","0","0","0","https://x.com/undefined/status/374748748477235200","389557442",
"374701810549653504","Tue Sep 03 01:14:07 +0000 2013","0","PERANCANGAN MEKANIK MESIN POLES UNTUK PROSES METALOGRAFI BAHAN MENGGUNAKAN MOTOR LISTRIK http://t.co/rGh4bzFDpF","374701810549653504","","","in","","0","0","3","https://x.com/undefined/status/374701810549653504","306613537",
"374024096306438145","Sun Sep 01 04:21:08 +0000 2013","1","Syarat mudah proses cepat. Cukup KTP KK dan Rek Listrik sudah bisa bawa motor Yamaha. Ayoo ke @rapak_motor KM 01","374024096306438145","","","in","","0","0","0","https://x.com/undefined/status/374024096306438145","389557442",
"373661596158922754","Sat Aug 31 04:20:41 +0000 2013","0","Syarat mudah proses cepat. Cukup KTP KK dan Rek Listrik sudah bisa bawa motor Yamaha. Ayoo ke @rapak_motor KM 01","373661596158922754","","","in","","0","0","0","https://x.com/undefined/status/373661596158922754","389557442",
"373299145286496256","Fri Aug 30 04:20:26 +0000 2013","0","Syarat mudah proses cepat. Cukup KTP KK dan Rek Listrik sudah bisa bawa motor Yamaha. Ayoo ke @rapak_motor KM 01","373299145286496256","","","in","","0","1","0","https://x.com/undefined/status/373299145286496256","389557442",
"372936910693343233","Thu Aug 29 04:21:03 +0000 2013","0","Syarat mudah proses cepat. Cukup KTP KK dan Rek Listrik sudah bisa bawa motor Yamaha. Ayoo ke @rapak_motor KM 01","372936910693343233","","","in","","0","0","0","https://x.com/undefined/status/372936910693343233","389557442",
"372574440476778496","Wed Aug 28 04:20:43 +0000 2013","0","Syarat mudah proses cepat. Cukup KTP KK dan Rek Listrik sudah bisa bawa motor Yamaha. Ayoo ke @rapak_motor KM 01","372574440476778496","","","in","","0","0","0","https://x.com/undefined/status/372574440476778496","389557442",
"372211987653984256","Tue Aug 27 04:20:27 +0000 2013","0","Syarat mudah proses cepat. Cukup KTP KK dan Rek Listrik sudah bisa bawa motor Yamaha. Ayoo ke @rapak_motor KM 01","372211987653984256","","","in","","0","0","0","https://x.com/undefined/status/372211987653984256","389557442",
"372027162653511680","Mon Aug 26 16:06:02 +0000 2013","0","Sebelum tidur harap periksa kembali pagar motor jendela pintu listrik kompor dll. Waspada pencurian &amp; kebakaran. Selamat beristirahat!","372027162653511680","","","in","","0","0","2","https://x.com/undefined/status/372027162653511680","445183062",
"371849624983584768","Mon Aug 26 04:20:33 +0000 2013","0","Syarat mudah proses cepat. Cukup KTP KK dan Rek Listrik sudah bisa bawa motor Yamaha. Ayoo ke @rapak_motor KM 01","371849624983584768","","","in","","0","0","0","https://x.com/undefined/status/371849624983584768","389557442",
"371487321549320192","Sun Aug 25 04:20:54 +0000 2013","0","Syarat mudah proses cepat. Cukup KTP KK dan Rek Listrik sudah bisa bawa motor Yamaha. Ayoo ke @rapak_motor KM 01","371487321549320192","","","in","","0","0","0","https://x.com/undefined/status/371487321549320192","389557442",
"371124848228978689","Sat Aug 24 04:20:33 +0000 2013","0","Syarat mudah proses cepat. Cukup KTP KK dan Rek Listrik sudah bisa bawa motor Yamaha. Ayoo ke @rapak_motor KM 01","371124848228978689","","","in","","0","0","1","https://x.com/undefined/status/371124848228978689","389557442",
"370762361268752384","Fri Aug 23 04:20:10 +0000 2013","0","Syarat mudah proses cepat. Cukup KTP KK dan Rek Listrik sudah bisa bawa motor Yamaha. Ayoo ke @rapak_motor KM 01","370762361268752384","","","in","","0","0","0","https://x.com/undefined/status/370762361268752384","389557442",
"370576832472416256","Thu Aug 22 16:02:56 +0000 2013","0","Sebelum tidur harap periksa kembali pagar motor jendela pintu listrik kompor dll. Waspada pencurian &amp; kebakaran. Selamat beristirahat!","370576832472416256","","","in","","0","1","3","https://x.com/undefined/status/370576832472416256","445183062",
"370400130022653952","Thu Aug 22 04:20:47 +0000 2013","0","Syarat mudah proses cepat. Cukup KTP KK dan Rek Listrik sudah bisa bawa motor Yamaha. Ayoo ke @rapak_motor KM 01","370400130022653952","","","in","","0","0","0","https://x.com/undefined/status/370400130022653952","389557442",
"370227897648177152","Wed Aug 21 16:56:23 +0000 2013","0","Sebelum tidur harap periksa kembali pagar motor jendela pintu listrik kompor dll. Waspada pencurian &amp; kebakaran. Selamat beristirahat!","370227897648177152","","","in","","0","0","5","https://x.com/undefined/status/370227897648177152","445183062",
"370037668299563008","Wed Aug 21 04:20:29 +0000 2013","0","Syarat mudah proses cepat. Cukup KTP KK dan Rek Listrik sudah bisa bawa motor Yamaha. Ayoo ke @rapak_motor KM 01","370037668299563008","","","in","","0","0","0","https://x.com/undefined/status/370037668299563008","389557442",
"370030920943685632","Wed Aug 21 03:53:41 +0000 2013","0","Kapal Terbakar - Kapal Motor Meledak 3 ABK Luka Bakar: Diduga akibat korsleting listrik dibagian mesin sebua... http://t.co/A4FuNqoZ6W","370030920943685632","","","in","","0","0","0","https://x.com/undefined/status/370030920943685632","351999221",
"369854628969451521","Tue Aug 20 16:13:09 +0000 2013","0","Sebelum tidur harap periksa kembali pagar motor jendela pintu listrik kompor dll. Waspada pencurian &amp; kebakaran. Selamat beristirahat!","369854628969451521","","","in","","0","0","5","https://x.com/undefined/status/369854628969451521","445183062",
"369675209839616000","Tue Aug 20 04:20:12 +0000 2013","0","Syarat mudah proses cepat. Cukup KTP KK dan Rek Listrik sudah bisa bawa motor Yamaha. Ayoo ke @rapak_motor KM 01","369675209839616000","","","in","","0","0","0","https://x.com/undefined/status/369675209839616000","389557442",
"369312980439035905","Mon Aug 19 04:20:50 +0000 2013","0","Syarat mudah proses cepat. Cukup KTP KK dan Rek Listrik sudah bisa bawa motor Yamaha. Ayoo ke @rapak_motor KM 01","369312980439035905","","","in","","0","0","0","https://x.com/undefined/status/369312980439035905","389557442",
"368950516602003458","Sun Aug 18 04:20:32 +0000 2013","0","Syarat mudah proses cepat. Cukup KTP KK dan Rek Listrik sudah bisa bawa motor Yamaha. Ayoo ke @rapak_motor KM 01","368950516602003458","","","in","","0","1","0","https://x.com/undefined/status/368950516602003458","389557442",
"368588764798406656","Sat Aug 17 04:23:04 +0000 2013","0","Bikin Motor Listrik Polinema Hanya Butuh 6 Bulan http://t.co/oZXGliUF0M","368588764798406656","","","in","","0","0","0","https://x.com/undefined/status/368588764798406656","157223980",
"368588087355379713","Sat Aug 17 04:20:22 +0000 2013","0","Syarat mudah proses cepat. Cukup KTP KK dan Rek Listrik sudah bisa bawa motor Yamaha. Ayoo ke @rapak_motor KM 01","368588087355379713","","","in","","0","0","0","https://x.com/undefined/status/368588087355379713","389557442",
"368225824941424641","Fri Aug 16 04:20:52 +0000 2013","0","Syarat mudah proses cepat. Cukup KTP KK dan Rek Listrik sudah bisa bawa motor Yamaha. Ayoo ke @rapak_motor KM 01","368225824941424641","","","in","","0","0","0","https://x.com/undefined/status/368225824941424641","389557442",
"368060312408174592","Thu Aug 15 17:23:11 +0000 2013","0","Sebelum tidur harap periksa kembali pagar motor jendela pintu listrik kompor dll. Waspada pencurian &amp; kebakaran. Selamat beristirahat!","368060312408174592","","","in","","0","0","4","https://x.com/undefined/status/368060312408174592","445183062",
"367863360433291264","Thu Aug 15 04:20:34 +0000 2013","0","Syarat mudah proses cepat. Cukup KTP KK dan Rek Listrik sudah bisa bawa motor Yamaha. Ayoo ke @rapak_motor KM 01","367863360433291264","","","in","","0","1","0","https://x.com/undefined/status/367863360433291264","389557442",
"367700571425210368","Wed Aug 14 17:33:42 +0000 2013","0","#LowonganKerja ENGINEER - UNIVERSITAS GAJAH MADAMOLINA (MOTOR LISTRIK NASIONAL UGM): Salary: Neg... http://t.co/U1MGcrsDEU | Engineering","367700571425210368","","","in","","0","0","2","https://x.com/undefined/status/367700571425210368","69550245",
